ID Major,Major,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6
261309,Epidemiology,2016,2016,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,epidemiology
261309,Epidemiology,2018,2018,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,epidemiology
270301,General Applied Mathematics,2018,2018,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,general-applied-mathematics
301201,Historic Preservation & Conservation,2012,2012,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,historic-preservation-conservation-301201
302501,Cognitive Science,2014,2014,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,cognitive-science-302501
450201,Anthropology,2015,2015,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,anthropology-450201
450401,Criminology,2014,2014,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,criminology
451099,Other Political Science & Government,2012,2012,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,other-political-science-government
451101,Sociology,2020,2020,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,sociology-451101
451201,Urban Studies,2015,2015,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,urban-studies
451201,Urban Studies,2020,2020,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,urban-studies
500601,"Film, Cinema, & Video Studies",2019,2019,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,film-cinema-video-studies
500702,General Fine Studio Arts,2012,2012,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,general-fine-studio-arts
500702,General Fine Studio Arts,2019,2019,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,general-fine-studio-arts
500702,General Fine Studio Arts,2020,2020,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,general-fine-studio-arts
513812,Perioperative & Surgical Nurse,2017,2017,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,perioperative-surgical-nurse
520101,General Business,2017,2017,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,general-business
520206,"Non-Profit, Public, & Organizational Management",2017,2017,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,non-profit-public-organizational-management
521003,Organizational Behavior Studies,2016,2016,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,organizational-behavior-studies
40201,Architecture,2017,2017,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,architecture-040201
130101,General Education,2012,2012,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,general-education-130101
130603,Educational Statistics & Research Methods,2020,2020,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,educational-statistics-research-methods
131101,School Counseling & Guidance Services,2018,2018,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,school-counseling-guidance-services
131205,Secondary Education & Teaching,2015,2015,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,secondary-education-teaching
149999,Other Engineering,2020,2020,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,other-engineering
151502,Engineering Design,2019,2019,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,engineering-design
160300,"General East Asian Languages, Literatures, & Linguistics",2014,2014,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,general-east-asian-languages-literatures-linguistics
160999,"Other Romance Languages, Literatures, & Linguistics",2013,2013,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,other-romance-languages-literatures-linguistics
260203,Biophysics,2020,2020,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,biophysics
261102,Biostatistics,2018,2018,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,biostatistics
261201,Biotechnology,2017,2017,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,biotechnology-261201
261309,Epidemiology,2014,2014,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,epidemiology
261309,Epidemiology,2019,2019,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,epidemiology
422803,Counseling Psychology,2012,2012,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,counseling-psychology-422803
422803,Counseling Psychology,2013,2013,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,counseling-psychology-422803
450201,Anthropology,2013,2013,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,anthropology-450201
450401,Criminology,2020,2020,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,criminology
450702,Geographic Information Science & Cartography,2013,2013,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,geographic-information-science-cartography
451101,Sociology,2012,2012,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,sociology-451101
451101,Sociology,2013,2013,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,sociology-451101
451101,Sociology,2019,2019,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,sociology-451101
451201,Urban Studies,2017,2017,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,urban-studies
500601,"Film, Cinema, & Video Studies",2015,2015,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,film-cinema-video-studies
500601,"Film, Cinema, & Video Studies",2018,2018,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,film-cinema-video-studies
513201,Bioethics & Medical Ethics,2016,2016,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,bioethics-medical-ethics
513201,Bioethics & Medical Ethics,2020,2020,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,bioethics-medical-ethics
513804,Nurse Anesthetist,2015,2015,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,nurse-anesthetist
520206,"Non-Profit, Public, & Organizational Management",2016,2016,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,non-profit-public-organizational-management
520206,"Non-Profit, Public, & Organizational Management",2020,2020,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,non-profit-public-organizational-management
521003,Organizational Behavior Studies,2019,2019,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,organizational-behavior-studies
540104,History & Philosophy of Science & Technology,2012,2012,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,history-philosophy-of-science-technology
540104,History & Philosophy of Science & Technology,2018,2018,215062,University of Pennsylvania,1,Men,11,university-of-pennsylvania,history-philosophy-of-science-technology
50108,Near & Middle Eastern Studies,2019,2019,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,near-middle-eastern-studies
130101,General Education,2013,2013,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,general-education-130101
130603,Educational Statistics & Research Methods,2018,2018,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,educational-statistics-research-methods
131201,Adult & Continuing Education,2020,2020,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,adult-continuing-education
131401,Teaching English as a Second or Foreign Language Instructor,2013,2013,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,teaching-english-as-a-second-or-foreign-language-instructor
131401,Teaching English as a Second or Foreign Language Instructor,2014,2014,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,teaching-english-as-a-second-or-foreign-language-instructor
139999,Other Education,2019,2019,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,other-education
140901,General Computer Engineering,2019,2019,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,general-computer-engineering
151502,Engineering Design,2020,2020,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,engineering-design
151601,Nanotechnology,2014,2014,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,nanotechnology-151601
151601,Nanotechnology,2016,2016,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,nanotechnology-151601
160300,"General East Asian Languages, Literatures, & Linguistics",2012,2012,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,general-east-asian-languages-literatures-linguistics
160300,"General East Asian Languages, Literatures, & Linguistics",2015,2015,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,general-east-asian-languages-literatures-linguistics
160999,"Other Romance Languages, Literatures, & Linguistics",2012,2012,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,other-romance-languages-literatures-linguistics
161200,"General Classical Language, Literature, & Linguistics",2018,2018,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,general-classical-language-literature-linguistics
220201,General Advanced Legal Studies,2019,2019,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,general-advanced-legal-studies
220201,General Advanced Legal Studies,2020,2020,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,general-advanced-legal-studies
260203,Biophysics,2018,2018,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,biophysics
261309,Epidemiology,2017,2017,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,epidemiology
270301,General Applied Mathematics,2017,2017,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,general-applied-mathematics
270301,General Applied Mathematics,2020,2020,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,general-applied-mathematics
302501,Cognitive Science,2012,2012,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,cognitive-science-302501
400601,General Geology & Earch Science,2020,2020,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,general-geology-earch-science
440501,General Public Policy Analysis,2014,2014,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,general-public-policy-analysis
450401,Criminology,2017,2017,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,criminology
450501,Demography & Population Studies,2016,2016,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,demography-population-studies-450501
450501,Demography & Population Studies,2018,2018,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,demography-population-studies-450501
450702,Geographic Information Science & Cartography,2018,2018,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,geographic-information-science-cartography
451201,Urban Studies,2013,2013,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,urban-studies
500702,General Fine Studio Arts,2018,2018,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,general-fine-studio-arts
500901,General Music,2017,2017,215062,University of Pennsylvania,1,Men,10,university-of-pennsylvania,general-music
